soc_code,raw_aei_score,mean_importance,std_importance,high_importance_count,mean_level,weighted_exposure_index,aei_score,risk_band,aioe_title,aioe_target,occupation_title,description
17-3011,0.5930003903984395,0.3401923076923077,0.2296266397114201,6,0.3467307692307692,0.5930003903984395,0.6475147469803734,Yellow,Architectural and Civil Drafters,0.9233925,Architectural and Civil Drafters,"Prepare detailed drawings of architectural and structural features of buildings or drawings and topographical relief maps used in civil engineering projects, such as highways, bridges, and public works. Use knowledge of building materials, engineering practices, and mathematics to complete drawings."
17-3012,0.6077546424896436,0.3279807692307692,0.2395522981407081,7,0.3292628205128205,0.6077546424896436,0.7206790569467845,Red,Electrical and Electronics Drafters,0.910166,Electrical and Electronics Drafters,"Prepare wiring diagrams, circuit board assembly diagrams, and layout drawings used for the manufacture, installation, or repair of electrical equipment."
17-3013,0.6154959766448712,0.3003365384615384,0.244754292981514,3,0.324551282051282,0.6154959766448712,0.7590672699300978,Red,Mechanical Drafters,0.8410071,Mechanical Drafters,"Prepare detailed working diagrams of machinery and mechanical devices, including dimensions, fastening methods, and other engineering information."
17-3021,0.5766526318043975,0.4057211538461538,0.2301887208157675,9,0.3946474358974358,0.5766526318043975,0.5664484570974992,Yellow,Aerospace Engineering and Operations Technicians,0.3909402,Aerospace Engineering and Operations Technologists and Technicians,"Operate, install, adjust, and maintain integrated computer/communications systems, consoles, simulators, and other data acquisition, test, and measurement instruments and equipment, which are used to launch, track, position, and evaluate air and space vehicles. May record and interpret test data."
17-3022,0.6136163993607324,0.3541346153846154,0.2511316956941159,10,0.3482051282051281,0.6136163993607324,0.7497467042943419,Red,Civil Engineering Technicians,0.9323219,Civil Engineering Technologists and Technicians,"Apply theory and principles of civil engineering in planning, designing, and overseeing construction and maintenance of structures and facilities under the direction of engineering staff or physical scientists."
17-3023,0.569558481588569,0.3882692307692308,0.2064787284666403,8,0.3885576923076922,0.569558481588569,0.5312695403939823,Yellow,Electrical and Electronic Engineering Technicians,0.3515252,Electrical and Electronic Engineering Technologists and Technicians,"Apply electrical and electronic theory and related knowledge, usually under the direction of engineering staff, to design, build, repair, adjust, and modify electrical components, circuitry, controls, and machinery for subsequent evaluation and use by engineering staff in making engineering design decisions."
17-3024,0.5467501116868193,0.4674278846153846,0.1833077902926576,54,0.4753525641025641,0.5467501116868193,0.4181659662511066,Yellow,Electro-Mechanical Technicians,-0.3040507,Electro-Mechanical and Mechatronics Technologists and Technicians,"Operate, test, maintain, or adjust unmanned, automated, servomechanical, or electromechanical equipment. May operate unmanned submarines, aircraft, or other equipment to observe or record visual information at sites such as oil rigs, crop fields, buildings, or for similar infrastructure, deep ocean exploration, or hazardous waste removal. May assist engineers in testing and designing robotics equipment."
17-3025,0.5572117331995993,0.4345673076923076,0.1831817919725003,10,0.4478846153846154,0.5572117331995993,0.4700437106722299,Yellow,Environmental Engineering Technicians,0.0438054,Environmental Engineering Technologists and Technicians,"Apply theory and principles of environmental engineering to modify, test, and operate equipment and devices used in the prevention, control, and remediation of environmental problems, including waste treatment and site remediation, under the direction of engineering staff or scientists. May assist in the development of environmental remediation devices."
17-3026,0.5758974059602499,0.4187259615384615,0.21518472998425,38,0.4158653846153846,0.5758974059602499,0.5627033958491011,Yellow,Industrial Engineering Technicians,0.6106679,Industrial Engineering Technologists and Technicians,"Apply engineering theory and principles to problems of industrial layout or manufacturing production, usually under the direction of engineering staff. May perform time and motion studies on worker operations in a variety of industries for purposes such as establishing standard production rates or improving efficiency."
17-3027,0.5519766754596,0.4492067307692308,0.1739270990958238,40,0.4532371794871794,0.5519766754596,0.4440837782531746,Yellow,Mechanical Engineering Technicians,-0.1192367,Mechanical Engineering Technologists and Technicians,"Apply theory and principles of mechanical engineering to modify, develop, test, or adjust machinery and equipment under direction of engineering staff or physical scientists."
17-3029,0.5578855906347185,0.4040384615384615,0.1963277931885805,28,0.4178685897435897,0.5578855906347185,0.4733852771543174,Yellow,"Engineering Technicians, Except Drafters, All Other",0.1941278,"Engineering Technologists and Technicians, Except Drafters, All Other","All engineering technologists and technicians, except drafters, not listed separately."
17-3031,0.5482218046192889,0.388125,0.1484337138320024,2,0.3901923076923076,0.5482218046192889,0.425463889400378,Yellow,Surveying and Mapping Technicians,0.0852324,Surveying and Mapping Technicians,"Perform surveying and mapping duties, usually under the direction of an engineer, surveyor, cartographer, or photogrammetrist, to obtain data used for construction, mapmaking, boundary location, mining, or other purposes. May calculate mapmaking information and create maps from source data, such as surveying notes, aerial photography, satellite data, or other maps to show topographical features, political boundaries, and other features. May verify accuracy and completeness of maps."
19-1011,0.6053816076371621,0.3822115384615384,0.2518337910122983,13,0.3823397435897436,0.6053816076371621,0.7089115029945539,Red,Animal Scientists,1.041358,Animal Scientists,"Conduct research in the genetics, nutrition, reproduction, growth, and development of domestic farm animals."
19-1012,0.588936545599556,0.3963461538461538,0.2545004052244845,14,0.3968589743589744,0.588936545599556,0.6273626986974137,Yellow,Food Scientists and Technologists,0.7943575,Food Scientists and Technologists,"Use chemistry, microbiology, engineering, and other sciences to study the principles underlying the processing and deterioration of foods; analyze food content to determine levels of vitamins, fat, sugar, and protein; discover new food sources; research ways to make processed foods safe, palatable, and healthful; and apply food science knowledge to determine best ways to process, package, preserve, store, and distribute food."
19-1013,0.5802940211010702,0.4133173076923077,0.2264158725479045,13,0.419775641025641,0.5802940211010702,0.5845056065594473,Yellow,Soil and Plant Scientists,0.6320696,Soil and Plant Scientists,"Conduct research in breeding, physiology, production, yield, and management of crops and agricultural plants or trees, shrubs, and nursery stock, their growth in soils, and control of pests; or study the chemical, physical, biological, and mineralogical composition of soils as they relate to plant or crop growth. May classify and map soils and investigate effects of alternative practices on soil and crop productivity."
19-1021,0.6110626337042638,0.3814903846153846,0.2926640898941561,16,0.4093269230769231,0.6110626337042638,0.7370829311043181,Red,Biochemists and Biophysicists,0.9060509,Biochemists and Biophysicists,"Study the chemical composition or physical principles of living cells and organisms, their electrical and mechanical energy, and related phenomena. May conduct research to further understanding of the complex chemical combinations and reactions involved in metabolism, reproduction, growth, and heredity. May determine the effects of foods, drugs, serums, hormones, and other substances on tissues and vital processes of living organisms."
